SID,SEASON,ISO_TIME,LAT,LON,WMO_WIND,DIST2LAND,LANDFALL
1981298N07083,1981,1981-10-29 03:00:00,12.8112,69.7733, ,512,512
1981298N07083,1981,1981-10-29 06:00:00,12.8926,69.4260, ,544,544
1981298N07083,1981,1981-10-29 09:00:00,12.9557,69.0780, ,568,568
1981298N07083,1981,1981-10-29 12:00:00,12.9903,68.7237, ,608,608
1981298N07083,1981,1981-10-29 14:00:00,12.9912,68.4887, ,628,628
1981298N07083,1981,1981-10-29 15:00:00,12.9773,68.3593, ,638,638
1981298N07083,1981,1981-10-29 18:00:00,12.9201,67.9476, ,692,692
1981298N07083,1981,1981-10-29 21:00:00,12.8462,67.4897, ,737,737
1981298N07083,1981,1981-10-30 00:00:00,12.8628,67.0902, ,773,773
1981298N07083,1981,1981-10-30 02:00:00,12.9850,66.9001, ,788,788
1981298N07083,1981,1981-10-30 03:00:00,13.0797,66.8327, ,794,785
1981298N07083,1981,1981-10-30 06:00:00,13.4278,66.7233, ,789,770
1981298N07083,1981,1981-10-30 09:00:00,13.7868,66.7259, ,770,747
1981298N07083,1981,1981-10-30 12:00:00,14.1649,66.8148, ,743,725
1981298N07083,1981,1981-10-30 14:00:00,14.4194,66.8948, ,725,721
1981298N07083,1981,1981-10-30 15:00:00,14.5347,66.9379, ,721,687
1981298N07083,1981,1981-10-30 18:00:00,14.8725,67.0823, ,687,668
1981298N07083,1981,1981-10-30 21:00:00,15.1850,67.2181, ,668,651
1981298N07083,1981,1981-10-31 00:00:00,15.5220,67.3216, ,651,635
1981298N07083,1981,1981-10-31 02:00:00,15.7881,67.3606, ,635,633
1981298N07083,1981,1981-10-31 03:00:00,15.9320,67.3593, ,633,605
1981298N07083,1981,1981-10-31 06:00:00,16.3842,67.3205, ,605,568
1981298N07083,1981,1981-10-31 09:00:00,16.8367,67.2473, ,575,529
1981298N07083,1981,1981-10-31 12:00:00,17.2947,67.2006, ,529,502
1981298N07083,1981,1981-10-31 14:00:00,17.6000,67.2160, ,502,493
1981298N07083,1981,1981-10-31 15:00:00,17.7506,67.2440, ,484,437
1981298N07083,1981,1981-10-31 18:00:00,18.2027,67.3755, ,437,397
1981298N07083,1981,1981-10-31 21:00:00,18.6540,67.5587, ,382,335
1981298N07083,1981,1981-11-01 00:00:00,19.1029,67.7741, ,335,305
1981298N07083,1981,1981-11-01 02:00:00,19.4027,67.9167, ,305,289
1981298N07083,1981,1981-11-01 03:00:00,19.5524,67.9818, ,282,236
1981298N07083,1981,1981-11-01 06:00:00,19.9926,68.1815, ,236,190
1981298N07083,1981,1981-11-01 09:00:00,20.4107,68.3829, ,190,144
1981298N07083,1981,1981-11-01 12:00:00,20.8153,68.6112, ,144,106
1981298N07083,1981,1981-11-01 14:00:00,21.0833,68.7894, ,106,91
1981298N07083,1981,1981-11-01 15:00:00,21.2160,68.8860, ,91,38
1981298N07083,1981,1981-11-01 18:00:00,21.6102,69.1986, ,38,0
1981298N07083,1981,1981-11-01 21:00:00,21.9952,69.5326, ,0,0
1981298N07083,1981,1981-11-02 00:00:00,22.3721,69.8781, ,0,0
1981298N07083,1981,1981-11-02 02:00:00,22.6000,70.1000, ,15, 
1981321N13092,1981,1981-11-17 02:00:00,12.5000,91.8000, ,463,461
1981321N13092,1981,1981-11-17 03:00:00,12.5636,91.6610, ,461,461
1981321N13092,1981,1981-11-17 06:00:00,12.7389,91.2398, ,489,481
1981321N13092,1981,1981-11-17 09:00:00,12.9248,90.8576, ,496,496
1981321N13092,1981,1981-11-17 12:00:00,13.0994,90.5366, ,513,506
1981321N13092,1981,1981-11-17 14:00:00,13.2039,90.3787, ,515,515
1981321N13092,1981,1981-11-17 15:00:00,13.2523,90.3196, ,517,517
1981321N13092,1981,1981-11-17 18:00:00,13.3902,90.1983, ,519,513
1981321N13092,1981,1981-11-17 21:00:00,13.5295,90.1278, ,522,510
1981321N13092,1981,1981-11-18 00:00:00,13.6870,90.1020, ,510,504
1981321N13092,1981,1981-11-18 02:00:00,13.8073,90.0960, ,504,499
1981321N13092,1981,1981-11-18 03:00:00,13.8750,90.0894, ,499,489
1981321N13092,1981,1981-11-18 06:00:00,14.1081,90.0800, ,489,475
1981321N13092,1981,1981-11-18 09:00:00,14.3888,90.0744, ,475,463
1981321N13092,1981,1981-11-18 12:00:00,14.6961,90.0875, ,463,456
1981321N13092,1981,1981-11-18 14:00:00,14.8973,90.1127, ,456,453
1981321N13092,1981,1981-11-18 15:00:00,14.9952,90.1281, ,453,435
1981321N13092,1981,1981-11-18 18:00:00,15.3006,90.1854, ,435,430
1981321N13092,1981,1981-11-18 21:00:00,15.6319,90.2449, ,430,417
1981321N13092,1981,1981-11-19 00:00:00,15.9805,90.3182, ,417,406
1981321N13092,1981,1981-11-19 02:00:00,16.2140,90.3794, ,406,406
1981321N13092,1981,1981-11-19 03:00:00,16.3323,90.4107, ,407,399
1981321N13092,1981,1981-11-19 06:00:00,16.7021,90.5101, ,402,390
1981321N13092,1981,1981-11-19 09:00:00,17.0953,90.6058, ,390,358
1981321N13092,1981,1981-11-19 12:00:00,17.5099,90.7126, ,358,334
1981321N13092,1981,1981-11-19 14:00:00,17.7988,90.7987, ,334,329
1981321N13092,1981,1981-11-19 15:00:00,17.9442,90.8435, ,329,275
1981321N13092,1981,1981-11-19 18:00:00,18.3794,90.9768, ,275,237
1981321N13092,1981,1981-11-19 21:00:00,18.7925,91.0888, ,237,199
1981321N13092,1981,1981-11-20 00:00:00,19.2070,91.2043, ,199,171
1981321N13092,1981,1981-11-20 02:00:00,19.4988,91.2961, ,171,165
1981321N13092,1981,1981-11-20 03:00:00,19.6534,91.3479, ,160,115
1981321N13092,1981,1981-11-20 06:00:00,20.1167,91.5109, ,115,76
1981321N13092,1981,1981-11-20 09:00:00,20.5560,91.6723, ,70,45
1981321N13092,1981,1981-11-20 12:00:00,20.9434,91.8144, ,45,23
1981321N13092,1981,1981-11-20 14:00:00,21.1646,91.8900, ,20,20
1981321N13092,1981,1981-11-20 15:00:00,21.2595,91.9200, ,20,0
1981321N13092,1981,1981-11-20 18:00:00,21.4939,91.9855, ,0,0
1981321N13092,1981,1981-11-20 20:00:00,21.6000,92.0000, ,0, 
1981339N11089,1981,1981-12-05 02:00:00,10.6000,88.8000, ,839,819
1981339N11089,1981,1981-12-05 03:00:00,10.6464,88.5115, ,809,734
1981339N11089,1981,1981-12-05 06:00:00,10.7541,87.6342, ,729,670
1981339N11089,1981,1981-12-05 09:00:00,10.8259,86.9207, ,660,620
1981339N11089,1981,1981-12-05 12:00:00,10.8319,86.4393, ,610,601
1981339N11089,1981,1981-12-05 14:00:00,10.7866,86.3238, ,601,601
1981339N11089,1981,1981-12-05 15:00:00,10.7484,86.3267, ,596,596
1981339N11089,1981,1981-12-05 18:00:00,10.5771,86.4931, ,611,606
1981339N11089,1981,1981-12-05 21:00:00,10.3205,86.7691, ,626,626
1981339N11089,1981,1981-12-06 00:00:00,10.1534,87.0591, ,651,646
1981339N11089,1981,1981-12-06 02:00:00,10.1857,87.1879, ,661,661
1981339N11089,1981,1981-12-06 03:00:00,10.2529,87.2100, ,666,666
1981339N11089,1981,1981-12-06 06:00:00,10.5624,87.2228, ,680,680
1981339N11089,1981,1981-12-06 09:00:00,10.9503,87.1827, ,699,699
1981339N11089,1981,1981-12-06 12:00:00,11.3657,87.1215, ,709,709
1981339N11089,1981,1981-12-06 14:00:00,11.6106,87.0987, ,720,720
1981339N11089,1981,1981-12-06 15:00:00,11.7127,87.0970, ,725,725
1981339N11089,1981,1981-12-06 18:00:00,11.9979,87.0887, ,729,714
1981339N11089,1981,1981-12-06 21:00:00,12.2635,87.0575, ,706,683
1981339N11089,1981,1981-12-07 00:00:00,12.5151,87.0140, ,683,668
1981339N11089,1981,1981-12-07 02:00:00,12.6833,86.9833, ,668,660
1981339N11089,1981,1981-12-07 03:00:00,12.7714,86.9665, ,660,638
1981339N11089,1981,1981-12-07 06:00:00,13.0342,86.9106, ,638,617
1981339N11089,1981,1981-12-07 09:00:00,13.2936,86.8519, ,617,595
1981339N11089,1981,1981-12-07 12:00:00,13.5322,86.7805, ,595,573
1981339N11089,1981,1981-12-07 14:00:00,13.6761,86.7206, ,573,573
1981339N11089,1981,1981-12-07 15:00:00,13.7380,86.6869, ,573,551
1981339N11089,1981,1981-12-07 18:00:00,13.8922,86.5791, ,551,535
1981339N11089,1981,1981-12-07 21:00:00,13.9965,86.4746, ,535,520
1981339N11089,1981,1981-12-08 00:00:00,14.1035,86.3761, ,520,504
1981339N11089,1981,1981-12-08 02:00:00,14.2088,86.3112, ,504,496
1981339N11089,1981,1981-12-08 03:00:00,14.2721,86.2803, ,496,472
1981339N11089,1981,1981-12-08 06:00:00,14.4787,86.2080, ,472,456
1981339N11089,1981,1981-12-08 09:00:00,14.6838,86.1798, ,456,440
1981339N11089,1981,1981-12-08 12:00:00,14.9140,86.1902, ,440,422
1981339N11089,1981,1981-12-08 14:00:00,15.0948,86.2073, ,422,412
1981339N11089,1981,1981-12-08 15:00:00,15.1893,86.2238, ,412,391
1981339N11089,1981,1981-12-08 18:00:00,15.4782,86.3049, ,391,380
1981339N11089,1981,1981-12-08 21:00:00,15.7470,86.4406, ,380,362
1981339N11089,1981,1981-12-09 00:00:00,16.0086,86.5686, ,369,354
1981339N11089,1981,1981-12-09 02:00:00,16.1833,86.6092, ,354,354
1981339N11089,1981,1981-12-09 03:00:00,16.2609,86.6168, ,346,331
1981339N11089,1981,1981-12-09 06:00:00,16.4880,86.6286, ,331,323
1981339N11089,1981,1981-12-09 09:00:00,16.7109,86.6642, ,323,299
1981339N11089,1981,1981-12-09 12:00:00,16.9837,86.6957, ,299,285
1981339N11089,1981,1981-12-09 14:00:00,17.2106,86.7013, ,285,278
1981339N11089,1981,1981-12-09 15:00:00,17.3434,86.6964, ,278,242
1981339N11089,1981,1981-12-09 18:00:00,17.8110,86.6823, ,242,189
1981339N11089,1981,1981-12-09 21:00:00,18.3749,86.6961, ,179,119
1981339N11089,1981,1981-12-10 00:00:00,18.9922,86.7553, ,119,79
1981339N11089,1981,1981-12-10 02:00:00,19.3972,86.8106, ,79,61
1981339N11089,1981,1981-12-10 03:00:00,19.5945,86.8443, ,61,33
1981339N11089,1981,1981-12-10 06:00:00,20.2014,87.0266, ,33,23
1981339N11089,1981,1981-12-10 09:00:00,20.8355,87.3716, ,41,33
1981339N11089,1981,1981-12-10 12:00:00,21.4842,87.8580, ,24,0
1981339N11089,1981,1981-12-10 14:00:00,21.9155,88.2373, ,0,0
1981339N11089,1981,1981-12-10 15:00:00,22.1311,88.4464, ,0,0
1981339N11089,1981,1981-12-10 18:00:00,22.7781,89.1424, ,0,0
1981339N11089,1981,1981-12-10 20:00:00,23.2000,89.7000, ,0, 
1982120N11083,1982,1982-04-30 02:00:00,11.4000,82.7000, ,298,284
1982120N11083,1982,1982-04-30 03:00:00,11.4985,82.6375, ,284,262
1982120N11083,1982,1982-04-30 06:00:00,11.7985,82.4412, ,251,232
1982120N11083,1982,1982-04-30 09:00:00,12.1266,82.2676, ,232,206
1982120N11083,1982,1982-04-30 12:00:00,12.4731,82.1349, ,206,206
1982120N11083,1982,1982-04-30 14:00:00,12.7112,82.0881, ,206,202
1982120N11083,1982,1982-04-30 15:00:00,12.8328,82.0780, ,202,195
1982120N11083,1982,1982-04-30 18:00:00,13.2211,82.0754, ,195,194
1982120N11083,1982,1982-04-30 21:00:00,13.6593,82.0748, ,194,194
1982120N11083,1982,1982-05-01 00:00:00,14.0798,82.1182, ,197,197
1982120N11083,1982,1982-05-01 02:00:00,14.3173,82.1881, ,209,201
1982120N11083,1982,1982-05-01 03:00:00,14.4211,82.2279, ,201,186
1982120N11083,1982,1982-05-01 06:00:00,14.6930,82.3694, ,193,178
1982120N11083,1982,1982-05-01 09:00:00,14.9192,82.5139, ,178,163
1982120N11083,1982,1982-05-01 12:00:00,15.1274,82.6821, ,168,153
1982120N11083,1982,1982-05-01 14:00:00,15.2794,82.8100, ,153,153
1982120N11083,1982,1982-05-01 15:00:00,15.3622,82.8750, ,148,134
1982120N11083,1982,1982-05-01 18:00:00,15.6120,83.0900, ,140,131
1982120N11083,1982,1982-05-01 21:00:00,15.8601,83.3300, ,132,132
1982120N11083,1982,1982-05-02 00:00:00,16.0848,83.6000, ,149,149
1982120N11083,1982,1982-05-02 02:00:00,16.2079,83.7907, ,163,163
1982120N11083,1982,1982-05-02 03:00:00,16.2637,83.8892, ,163,163
1982120N11083,1982,1982-05-02 06:00:00,16.4172,84.2122, ,171,169
1982120N11083,1982,1982-05-02 09:00:00,16.5678,84.5835, ,185,185
1982120N11083,1982,1982-05-02 12:00:00,16.7096,84.9724, ,202,198
1982120N11083,1982,1982-05-02 14:00:00,16.8027,85.2179, ,204,204
1982120N11083,1982,1982-05-02 15:00:00,16.8499,85.3353, ,210,208
1982120N11083,1982,1982-05-02 18:00:00,16.9797,85.6953, ,223,223
1982120N11083,1982,1982-05-02 21:00:00,17.0884,86.0827, ,246,246
1982120N11083,1982,1982-05-03 00:00:00,17.1748,86.4998, ,269,269
1982120N11083,1982,1982-05-03 02:00:00,17.2206,86.7907, ,293,293
1982120N11083,1982,1982-05-03 03:00:00,17.2409,86.9411, ,302,302
1982120N11083,1982,1982-05-03 06:00:00,17.2938,87.4222, ,319,319
1982120N11083,1982,1982-05-03 09:00:00,17.3474,87.9479, ,340,336
1982120N11083,1982,1982-05-03 12:00:00,17.3887,88.5099, ,365,365
1982120N11083,1982,1982-05-03 14:00:00,17.4012,88.8961, ,392,392
1982120N11083,1982,1982-05-03 15:00:00,17.4068,89.0845, ,406,406
1982120N11083,1982,1982-05-03 18:00:00,17.4252,89.6583, ,452,405
1982120N11083,1982,1982-05-03 21:00:00,17.4642,90.2350, ,405,349
1982120N11083,1982,1982-05-04 00:00:00,17.4980,90.8647, ,340,303
1982120N11083,1982,1982-05-04 02:00:00,17.5065,91.3273, ,303,286
1982120N11083,1982,1982-05-04 03:00:00,17.5037,91.5849, ,278,215
1982120N11083,1982,1982-05-04 06:00:00,17.4788,92.4284, ,215,129
1982120N11083,1982,1982-05-04 09:00:00,17.4303,93.3697, ,118,38
1982120N11083,1982,1982-05-04 12:00:00,17.3974,94.2842, ,30,0
1982120N11083,1982,1982-05-04 14:00:00,17.4058,94.8139, ,0,0
1982120N11083,1982,1982-05-04 15:00:00,17.4216,95.0543, ,0,0
1982120N11083,1982,1982-05-04 18:00:00,17.4962,95.6982, ,0,0
1982120N11083,1982,1982-05-04 21:00:00,17.5957,96.2520, ,0,0
1982120N11083,1982,1982-05-05 00:00:00,17.7099,96.6888, ,0,0
1982120N11083,1982,1982-05-05 02:00:00,17.7833,96.9294, ,0,0
1982120N11083,1982,1982-05-05 03:00:00,17.8191,97.0291, ,0,0
1982120N11083,1982,1982-05-05 06:00:00,17.9262,97.2375, ,0,0
1982120N11083,1982,1982-05-05 09:00:00,18.0270,97.3402, ,0,0
1982120N11083,1982,1982-05-05 12:00:00,18.1259,97.3806, ,0,0
1982120N11083,1982,1982-05-05 14:00:00,18.2000,97.4000, ,0, 
1982150N13087,1982,1982-05-30 02:00:00,13.1000,87.3000, ,665,665
1982150N13087,1982,1982-05-30 03:00:00,13.1402,87.4125, ,673,673
1982150N13087,1982,1982-05-30 06:00:00,13.2432,87.7587, ,694,685
1982150N13087,1982,1982-05-30 09:00:00,13.3423,88.0540, ,704,695
1982150N13087,1982,1982-05-30 12:00:00,13.4308,88.3222, ,698,673
1982150N13087,1982,1982-05-30 14:00:00,13.4861,88.4888, ,673,664
1982150N13087,1982,1982-05-30 15:00:00,13.5130,88.5683, ,664,639
1982150N13087,1982,1982-05-30 18:00:00,13.5821,88.7785, ,639,630
1982150N13087,1982,1982-05-30 21:00:00,13.6262,88.9341, ,630,605
1982150N13087,1982,1982-05-31 00:00:00,13.7034,89.0898, ,605,591
1982150N13087,1982,1982-05-31 02:00:00,13.7994,89.2254, ,591,576
1982150N13087,1982,1982-05-31 03:00:00,13.8650,89.3120, ,576,537
1982150N13087,1982,1982-05-31 06:00:00,14.1073,89.5897, ,537,495
1982150N13087,1982,1982-05-31 09:00:00,14.3988,89.8767, ,495,463
1982150N13087,1982,1982-05-31 12:00:00,14.7036,90.0996, ,463,446
1982150N13087,1982,1982-05-31 14:00:00,14.8873,90.1752, ,446,443
1982150N13087,1982,1982-05-31 15:00:00,14.9708,90.1851, ,443,437
1982150N13087,1982,1982-05-31 18:00:00,15.2133,90.1490, ,448,444
1982150N13087,1982,1982-05-31 21:00:00,15.4595,90.0556, ,442,442
1982150N13087,1982,1982-06-01 00:00:00,15.6833,89.9393, ,461,460
1982150N13087,1982,1982-06-01 02:00:00,15.8052,89.8794, ,460,460
1982150N13087,1982,1982-06-01 03:00:00,15.8606,89.8624, ,460,460
1982150N13087,1982,1982-06-01 06:00:00,16.0218,89.8181, ,470,470
1982150N13087,1982,1982-06-01 09:00:00,16.2030,89.7712, ,470,470
1982150N13087,1982,1982-06-01 12:00:00,16.3914,89.7210, ,482,482
1982150N13087,1982,1982-06-01 14:00:00,16.5167,89.6860, ,483,483
1982150N13087,1982,1982-06-01 15:00:00,16.5823,89.6666, ,485,485
1982150N13087,1982,1982-06-01 18:00:00,16.7821,89.5966, ,492,468
1982150N13087,1982,1982-06-01 21:00:00,16.9877,89.5054, ,468,445
1982150N13087,1982,1982-06-02 00:00:00,17.1849,89.3916, ,445,429
1982150N13087,1982,1982-06-02 02:00:00,17.3012,89.3039, ,429,429
1982150N13087,1982,1982-06-02 03:00:00,17.3552,89.2583, ,421,398
1982150N13087,1982,1982-06-02 06:00:00,17.5179,89.1133, ,398,375
1982150N13087,1982,1982-06-02 09:00:00,17.7035,88.9645, ,375,344
1982150N13087,1982,1982-06-02 12:00:00,17.8901,88.8083, ,344,329
1982150N13087,1982,1982-06-02 14:00:00,17.9985,88.7027, ,329,329
1982150N13087,1982,1982-06-02 15:00:00,18.0492,88.6511, ,329,298
1982150N13087,1982,1982-06-02 18:00:00,18.2130,88.4851, ,298,268
1982150N13087,1982,1982-06-02 21:00:00,18.4235,88.3001, ,268,230
1982150N13087,1982,1982-06-03 00:00:00,18.6648,88.0805, ,230,206
1982150N13087,1982,1982-06-03 02:00:00,18.8279,87.9079, ,206,191
1982150N13087,1982,1982-06-03 03:00:00,18.9121,87.8159, ,191,145
1982150N13087,1982,1982-06-03 06:00:00,19.1933,87.5237, ,145,100
1982150N13087,1982,1982-06-03 09:00:00,19.5245,87.2284, ,100,49
1982150N13087,1982,1982-06-03 12:00:00,19.9083,86.9135, ,49,11
1982150N13087,1982,1982-06-03 14:00:00,20.1894,86.6899, ,11,0
1982150N13087,1982,1982-06-03 15:00:00,20.3357,86.5706, ,0,0
1982150N13087,1982,1982-06-03 18:00:00,20.8039,86.1929, ,0,0
1982150N13087,1982,1982-06-03 21:00:00,21.2975,85.7907, ,0,0
1982150N13087,1982,1982-06-04 00:00:00,21.8193,85.4088, ,0,0
1982150N13087,1982,1982-06-04 02:00:00,22.1825,85.1906, ,0,0
1982150N13087,1982,1982-06-04 03:00:00,22.3663,85.0931, ,0,0
1982150N13087,1982,1982-06-04 06:00:00,22.9213,84.8342, ,0,0
1982150N13087,1982,1982-06-04 08:00:00,23.3000,84.7000, ,0, 
1982287N13091,1982,1982-10-13 18:00:00,13.4000,91.4000, ,418,418
1982287N13091,1982,1982-10-13 20:00:00,13.3973,91.3525, ,418,426
1982287N13091,1982,1982-10-13 21:00:00,13.4468,91.2687, ,426,419
1982287N13091,1982,1982-10-14 00:00:00,13.6568,90.9101, ,438,438
1982287N13091,1982,1982-10-14 02:00:00,13.8073,90.5931, ,458,458
1982287N13091,1982,1982-10-14 03:00:00,13.8892,90.4131, ,471,471
1982287N13091,1982,1982-10-14 06:00:00,14.1488,89.8232, ,518,513
1982287N13091,1982,1982-10-14 09:00:00,14.4415,89.2128, ,565,562
1982287N13091,1982,1982-10-14 12:00:00,14.6950,88.6000, ,618,586
1982287N13091,1982,1982-10-14 14:00:00,14.8045,88.2099, ,586,578
1982287N13091,1982,1982-10-14 15:00:00,14.8403,88.0266, ,571,525
1982287N13091,1982,1982-10-14 18:00:00,14.8964,87.4976, ,525,490
1982287N13091,1982,1982-10-14 21:00:00,14.9043,86.9950, ,490,458
1982287N13091,1982,1982-10-15 00:00:00,14.8976,86.5083, ,458,440
1982287N13091,1982,1982-10-15 02:00:00,14.9127,86.1806, ,440,425
1982287N13091,1982,1982-10-15 03:00:00,14.9260,86.0129, ,425,380
1982287N13091,1982,1982-10-15 06:00:00,14.9730,85.5183, ,380,349
1982287N13091,1982,1982-10-15 09:00:00,15.0166,85.0438, ,339,297
1982287N13091,1982,1982-10-15 12:00:00,15.1024,84.5955, ,297,265
1982287N13091,1982,1982-10-15 14:00:00,15.1993,84.3127, ,265,249
1982287N13091,1982,1982-10-15 15:00:00,15.2635,84.1765, ,249,202
1982287N13091,1982,1982-10-15 18:00:00,15.4996,83.7817, ,202,147
1982287N13091,1982,1982-10-15 21:00:00,15.7879,83.3918, ,147,93
1982287N13091,1982,1982-10-16 00:00:00,16.0688,83.0170, ,93,69
1982287N13091,1982,1982-10-16 02:00:00,16.2118,82.7793, ,69,54
1982287N13091,1982,1982-10-16 03:00:00,16.2660,82.6594, ,54,22
1982287N13091,1982,1982-10-16 06:00:00,16.4073,82.3053, ,22,0
1982287N13091,1982,1982-10-16 09:00:00,16.5471,81.9488, ,0,0
1982287N13091,1982,1982-10-16 12:00:00,16.6964,81.6077, ,0,0
1982287N13091,1982,1982-10-16 14:00:00,16.8101,81.3958, ,0,0
1982287N13091,1982,1982-10-16 15:00:00,16.8719,81.2937, ,0,0
1982287N13091,1982,1982-10-16 18:00:00,17.0724,80.9970, ,0,0
1982287N13091,1982,1982-10-16 20:00:00,17.2000,80.8000, ,0, 
1982290N10084,1982,1982-10-17 02:00:00,9.80000,84.3000, ,355,350
1982290N10084,1982,1982-10-17 03:00:00,9.90560,84.1947, ,350,340
1982290N10084,1982,1982-10-17 06:00:00,10.2150,83.8829, ,340,325
1982290N10084,1982,1982-10-17 09:00:00,10.5164,83.5534, ,331,312
1982290N10084,1982,1982-10-17 12:00:00,10.8097,83.2145, ,312,307
1982290N10084,1982,1982-10-17 14:00:00,11.0027,82.9833, ,307,298
1982290N10084,1982,1982-10-17 15:00:00,11.0975,82.8676, ,305,279
1982290N10084,1982,1982-10-17 18:00:00,11.3710,82.5177, ,279,239
1982290N10084,1982,1982-10-17 21:00:00,11.6215,82.1619, ,239,186
1982290N10084,1982,1982-10-18 00:00:00,11.8925,81.8149, ,186,158
1982290N10084,1982,1982-10-18 02:00:00,12.1033,81.5987, ,158,145
1982290N10084,1982,1982-10-18 03:00:00,12.2232,81.4929, ,145,108
1982290N10084,1982,1982-10-18 06:00:00,12.6204,81.1740, ,108,73
1982290N10084,1982,1982-10-18 09:00:00,13.0631,80.8347, ,58,21
1982290N10084,1982,1982-10-18 12:00:00,13.5119,80.5014, ,21,0
1982290N10084,1982,1982-10-18 14:00:00,13.7927,80.2933, ,0,0
1982290N10084,1982,1982-10-18 15:00:00,13.9261,80.1932, ,0,0
1982290N10084,1982,1982-10-18 18:00:00,14.2930,79.9092, ,0,0
1982290N10084,1982,1982-10-18 21:00:00,14.6124,79.6426, ,0,0
1982290N10084,1982,1982-10-19 00:00:00,14.9048,79.3840, ,0,0
1982290N10084,1982,1982-10-19 02:00:00,15.1000,79.2000, ,0, 
1982309N11064,1982,1982-11-04 14:00:00,11.1000,63.9000, ,1037,1035
1982309N11064,1982,1982-11-04 15:00:00,11.1611,63.8425, ,1024,1011
1982309N11064,1982,1982-11-04 18:00:00,11.3325,63.6601, ,1011,987
1982309N11064,1982,1982-11-04 21:00:00,11.5175,63.5203, ,987,984
1982309N11064,1982,1982-11-05 00:00:00,11.6953,63.4526, ,984,982
1982309N11064,1982,1982-11-05 02:00:00,11.8040,63.4775, ,982,982
1982309N11064,1982,1982-11-05 03:00:00,11.8548,63.5132, ,981,981
1982309N11064,1982,1982-11-05 06:00:00,12.0013,63.6731, ,1002,997
1982309N11064,1982,1982-11-05 09:00:00,12.1494,63.8677, ,1011,1001
1982309N11064,1982,1982-11-05 12:00:00,12.2985,64.0772, ,1008,1007
1982309N11064,1982,1982-11-05 14:00:00,12.3973,64.2013, ,1007,1007
1982309N11064,1982,1982-11-05 15:00:00,12.4481,64.2536, ,1014,1005
1982309N11064,1982,1982-11-05 18:00:00,12.6100,64.4140, ,1005,1005
1982309N11064,1982,1982-11-05 21:00:00,12.7968,64.6002, ,1005,994
1982309N11064,1982,1982-11-06 00:00:00,12.9875,64.7889, ,994,980
1982309N11064,1982,1982-11-06 02:00:00,13.0985,64.8986, ,980,980
1982309N11064,1982,1982-11-06 03:00:00,13.1492,64.9512, ,970,951
1982309N11064,1982,1982-11-06 06:00:00,13.3130,65.1214, ,951,922
1982309N11064,1982,1982-11-06 09:00:00,13.5236,65.3396, ,922,880
1982309N11064,1982,1982-11-06 12:00:00,13.7648,65.5736, ,880,866
1982309N11064,1982,1982-11-06 14:00:00,13.9279,65.7153, ,866,852
1982309N11064,1982,1982-11-06 15:00:00,14.0120,65.7847, ,852,820
1982309N11064,1982,1982-11-06 18:00:00,14.2933,66.0109, ,820,779
1982309N11064,1982,1982-11-06 21:00:00,14.6245,66.2842, ,779,736
1982309N11064,1982,1982-11-07 00:00:00,15.0083,66.5932, ,736,708
1982309N11064,1982,1982-11-07 02:00:00,15.2867,66.8128, ,708,695
1982309N11064,1982,1982-11-07 03:00:00,15.4327,66.9271, ,695,644
1982309N11064,1982,1982-11-07 06:00:00,15.9070,67.2842, ,644,587
1982309N11064,1982,1982-11-07 09:00:00,16.4307,67.6457, ,587,517
1982309N11064,1982,1982-11-07 12:00:00,16.9726,68.0199, ,508,462
1982309N11064,1982,1982-11-07 14:00:00,17.3206,68.2822, ,462,437
1982309N11064,1982,1982-11-07 15:00:00,17.4889,68.4115, ,437,367
1982309N11064,1982,1982-11-07 18:00:00,17.9931,68.7951, ,367,303
1982309N11064,1982,1982-11-07 21:00:00,18.5012,69.1554, ,297,233
1982309N11064,1982,1982-11-08 00:00:00,19.0207,69.5197, ,233,188
1982309N11064,1982,1982-11-08 02:00:00,19.3793,69.7768, ,179,163
1982309N11064,1982,1982-11-08 03:00:00,19.5691,69.9058, ,154,84
1982309N11064,1982,1982-11-08 06:00:00,20.1476,70.3064, ,84,10
1982309N11064,1982,1982-11-08 09:00:00,20.7220,70.7288, ,10,0
